ZNF578	Yes	Likely to be sequence specific TF				
ZNF579	Yes	Likely to be sequence specific TF				
ZNF580	Yes	Known motif				
ZNF581	Yes	Known motif				
ZNF582	Yes	Known motif				
ZNF583	Yes	Likely to be sequence specific TF				
ZNF584	Yes	Known motif				
ZNF585A	Yes	Known motif				
ZNF585B	Yes	Likely to be sequence specific TF				
ZNF586	Yes	Known motif				
ZNF587	Yes	Known motif				
ZNF587B	Yes	Likely to be sequence specific TF				
ZNF589	Yes	Known motif				
ZNF592	Yes	Likely to be sequence specific TF				
ZNF593	No	Unlikely to be sequence specific TF				
ZNF594	Yes	Known motif				
ZNF595	Yes	Known motif				
ZNF596	Yes	Known motif				
ZNF597	Yes	Known motif				
ZNF598	Yes	Likely to be sequence specific TF				
ZNF599	Yes	Likely to be sequence specific TF				
ZNF600	Yes	Likely to be sequence specific TF				
ZNF605	Yes	Known motif				
ZNF606	Yes	Likely to be sequence specific TF				
ZNF607	Yes	Likely to be sequence specific TF				
ZNF608	Yes	Likely to be sequence specific TF				
ZNF609	Yes	Likely to be sequence specific TF				
ZNF610	Yes	Known motif				
ZNF611	Yes	Known motif				
ZNF613	Yes	Known motif				
ZNF614	Yes	Known motif				
ZNF615	Yes	Known motif				
ZNF616	Yes	Known motif				
ZNF618	Yes	Likely to be sequence specific TF				
ZNF619	Yes	Known motif				
ZNF620	Yes	Known motif				
ZNF621	Yes	Known motif				
ZNF622	No	ssDNA/RNA binding				
ZNF623	Yes	Likely to be sequence specific TF				
ZNF624	Yes	Likely to be sequence specific TF				
ZNF625	Yes	Likely to be sequence specific TF				
ZNF626	Yes	Known motif				
ZNF627	Yes	Known motif				
ZNF628	Yes	Known motif				
ZNF629	Yes	Likely to be sequence specific TF				
ZNF630	Yes	Likely to be sequence specific TF				
ZNF639	Yes	Likely to be sequence specific TF				
ZNF641	Yes	Known motif				
ZNF644	Yes	Likely to be sequence specific TF				
ZNF645	Yes	Likely to be sequence specific TF				
ZNF646	Yes	Likely to be sequence specific TF				
ZNF648	Yes	Likely to be sequence specific TF				
ZNF649	Yes	Known motif				
ZNF652	Yes	Inferred motif				
ZNF654	Yes	Likely to be sequence specific TF				
ZNF655	Yes	Known motif				
ZNF658	Yes	Known motif				
ZNF66	Yes	Likely to be sequence specific TF				
ZNF660	Yes	Known motif				
ZNF662	Yes	Known motif				
ZNF664	Yes	Inferred motif				
ZNF665	Yes	Likely to be sequence specific TF				
ZNF667	Yes	Known motif				
ZNF668	Yes	Likely to be sequence specific TF				
ZNF669	Yes	Known motif				
ZNF670	Yes	Likely to be sequence specific TF				
ZNF671	Yes	Known motif				
ZNF672	Yes	Likely to be sequence specific TF				
ZNF674	Yes	Known motif				
ZNF675	Yes	Known motif				
ZNF676	Yes	Likely to be sequence specific TF				
ZNF677	Yes	Known motif				
ZNF678	Yes	Likely to be sequence specific TF				
ZNF679	Yes	Inferred motif				
ZNF680	Yes	Known motif				
ZNF681	Yes	Known motif				
ZNF682	Yes	Known motif				
ZNF683	Yes	Likely to be sequence specific TF				
ZNF684	Yes	Known motif				
ZNF687	Yes	Likely to be sequence specific TF				
ZNF688	Yes	Likely to be sequence specific TF				
ZNF689	Yes	Likely to be sequence specific TF				
ZNF69	Yes	Known motif				
ZNF691	Yes	Inferred motif				
ZNF692	Yes	Known motif				
ZNF695	Yes	Known motif				
ZNF696	Yes	Likely to be sequence specific TF				
ZNF697	Yes	Inferred motif				
ZNF699	Yes	Likely to be sequence specific TF				
ZNF7	Yes	Known motif				
ZNF70	Yes	Likely to be sequence specific TF				
ZNF700	Yes	Likely to be sequence specific TF				
ZNF701	Yes	Known motif				
ZNF703	Yes	Likely to be sequence specific TF				
ZNF704	Yes	Known motif				
ZNF705A	Yes	Inferred motif				
ZNF705B	Yes	Inferred motif				
ZNF705D	Yes	Inferred motif				
ZNF705E	Yes	Likely to be sequence specific TF				
ZNF705G	Yes	Known motif				
ZNF706	Yes	Likely to be sequence specific TF				
ZNF707	Yes	Known motif				
ZNF708	Yes	Known motif				
ZNF709	Yes	Likely to be sequence specific TF				
ZNF71	Yes	Known motif				
ZNF710	Yes	Likely to be sequence specific TF				
ZNF711	Yes	Known motif				
ZNF713	Yes	Known motif				
ZNF714	Yes	Known motif				
ZNF716	Yes	Known motif				
ZNF717	Yes	Likely to be sequence specific TF				
ZNF718	Yes	Known motif				
ZNF721	Yes	Likely to be sequence specific TF				
ZNF724	Yes	Likely to be sequence specific TF				
ZNF726	Yes	Likely to be sequence specific TF				
ZNF727	Yes	Known motif				
ZNF728	Yes	Likely to be sequence specific TF				
ZNF729	Yes	Likely to be sequence specific TF				
ZNF73	No	Unlikely to be sequence specific TF				
ZNF730	Yes	Known motif				
ZNF732	Yes	Likely to be sequence specific TF				
ZNF735	Yes	Known motif				
ZNF736	Yes	Known motif				
ZNF737	Yes	Known motif				
ZNF74	Yes	Known motif				
ZNF740	Yes	Known motif				
ZNF746	Yes	Likely to be sequence specific TF				
ZNF747	Yes	Likely to be sequence specific TF				
ZNF749	Yes	Known motif				
ZNF750	Yes	Likely to be sequence specific TF				
ZNF75A	Yes	Known motif				
ZNF75D	Yes	Known motif				
ZNF76	Yes	Known motif				
ZNF761	Yes	Known motif				
ZNF763	Yes	Likely to be sequence specific TF				
ZNF764	Yes	Known motif				
ZNF765	Yes	Known motif				
ZNF766	Yes	Known motif				
ZNF768	Yes	Known motif				
ZNF77	Yes	Known motif				
ZNF770	Yes	Known motif				
ZNF771	Yes	Known motif				
ZNF772	Yes	Likely to be sequence specific TF				
ZNF773	Yes	Likely to be sequence specific TF				
ZNF774	Yes	Known motif				
ZNF775	Yes	Likely to be sequence specific TF				
ZNF776	Yes	Known motif				
ZNF777	Yes	Known motif				
ZNF778	Yes	Known motif				
ZNF780A	Yes	Known motif				
ZNF780B	Yes	Likely to be sequence specific TF				
ZNF781	Yes	Likely to be sequence specific TF				
ZNF782	Yes	Known motif				
ZNF783	Yes	Known motif				
ZNF784	Yes	Known motif				
ZNF785	Yes	Known motif				
ZNF786	Yes	Known motif				
ZNF787	Yes	Known motif				
ZNF788	Yes	Likely to be sequence specific TF				
ZNF789	Yes	Known motif				
ZNF79	Yes	Known motif				
ZNF790	Yes	Known motif				
ZNF791	Yes	Known motif				
ZNF792	Yes	Known motif				
ZNF793	Yes	Known motif				
ZNF799	Yes	Known motif				
ZNF8	Yes	Known motif				
ZNF80	Yes	Likely to be sequence specific TF				
ZNF800	Yes	Likely to be sequence specific TF				
ZNF804A	Yes	Likely to be sequence specific TF				
ZNF804B	Yes	Likely to be sequence specific TF				
ZNF805	Yes	Known motif				
ZNF808	Yes	Known motif				
ZNF81	Yes	Known motif				
ZNF812P	No	Unlikely to be sequence specific TF				
ZNF813	Yes	Likely to be sequence specific TF				
ZNF814	Yes	Likely to be sequence specific TF				
ZNF816	Yes	Known motif				
ZNF821	Yes	Known motif				
ZNF823	Yes	Known motif				
ZNF827	Yes	Likely to be sequence specific TF				
ZNF829	Yes	Likely to be sequence specific TF				
ZNF83	Yes	Likely to be sequence specific TF				
ZNF830	Yes	Likely to be sequence specific TF				
ZNF831	Yes	Likely to be sequence specific TF				
ZNF835	Yes	Likely to be sequence specific TF				
ZNF836	Yes	Likely to be sequence specific TF				
ZNF837	Yes	Likely to be sequence specific TF				
ZNF839	No	Unlikely to be sequence specific TF				
ZNF84	Yes	Known motif				
ZNF841	Yes	Likely to be sequence specific TF				
ZNF843	Yes	Likely to be sequence specific TF				
ZNF844	Yes	Likely to be sequence specific TF				
ZNF845	Yes	Likely to be sequence specific TF				
ZNF846	Yes	Known motif				
ZNF85	Yes	Known motif				
ZNF850	Yes	Likely to be sequence specific TF				
ZNF852	Yes	Inferred motif				
ZNF853	Yes	Likely to be sequence specific TF				
ZNF860	Yes	Known motif				
ZNF865	Yes	Likely to be sequence specific TF				
ZNF878	Yes	Likely to be sequence specific TF				
ZNF879	Yes	Known motif				
ZNF880	Yes	Known motif				
ZNF883	Yes	Known motif				
ZNF888	Yes	Likely to be sequence specific TF				
ZNF891	Yes	Known motif				
ZNF90	Yes	Known motif				
ZNF91	Yes	Likely to be sequence specific TF				
ZNF92	Yes	Likely to be sequence specific TF				
ZNF93	Yes	Known motif				
ZNF98	Yes	Known motif				
ZNF99	Yes	Likely to be sequence specific TF				
ZSCAN1	Yes	Known motif				
ZSCAN10	Yes	Inferred motif				
ZSCAN12	Yes	Likely to be sequence specific TF				
ZSCAN16	Yes	Known motif				
ZSCAN18	Yes	Likely to be sequence specific TF				
ZSCAN2	Yes	Likely to be sequence specific TF				
ZSCAN20	Yes	Likely to be sequence specific TF				
ZSCAN21	Yes	Likely to be sequence specific TF				
ZSCAN22	Yes	Known motif				
ZSCAN23	Yes	Known motif				
ZSCAN25	Yes	Likely to be sequence specific TF				
ZSCAN26	Yes	Known motif				
ZSCAN29	Yes	Known motif				
ZSCAN30	Yes	Known motif				
ZSCAN31	Yes	Known motif				
ZSCAN32	Yes	Likely to be sequence specific TF				
ZSCAN4	Yes	Known motif				
ZSCAN5A	Yes	Known motif				
ZSCAN5B	Yes	Likely to be sequence specific TF				
ZSCAN5C	Yes	Known motif				
ZSCAN5DP	No	Unlikely to be sequence specific TF				
ZSCAN9	Yes	Known motif				
ZUFSP	Yes	Likely to be sequence specific TF				
ZXDA	Yes	Likely to be sequence specific TF				
ZXDB	Yes	Likely to be sequence specific TF				
ZXDC	Yes	Likely to be sequence specific TF				
PATZ1	Yes	Known motif				
ZBTB24	Yes	Likely to be sequence specific TF				
ZNF524	Yes	Known motif				
ZNF653	Yes	Known motif				
ZNF277	Yes	Likely to be sequence specific TF				
ZNF512	Yes	Likely to be sequence specific TF				
ZEB1	Yes	Known motif				
ZEB2	Yes	Inferred motif				
ZFHX3	Yes	Known motif				
ZFHX4	Yes	Inferred motif				
TRERF1	Yes	Inferred motif				
ZNF541	Yes	Known motif				
NFYA	Yes	Known motif				
CPSF4	No	ssDNA/RNA binding				
CPSF4L	No	ssDNA/RNA binding				
DHX57	No	ssDNA/RNA binding				
DUS3L	No	ssDNA/RNA binding				
HELZ	No	ssDNA/RNA binding				
MBNL1	No	ssDNA/RNA binding				
MBNL2	Yes	Likely to be sequence specific TF				
MBNL3	No	ssDNA/RNA binding				
MKRN1	No	ssDNA/RNA binding				
MKRN2	No	ssDNA/RNA binding				
NUPL2	No	ssDNA/RNA binding				
PARP12	No	ssDNA/RNA binding				
PPP1R10	No	ssDNA/RNA binding				
PRR3	No	ssDNA/RNA binding				
RC3H1	No	ssDNA/RNA binding				
RC3H2	No	ssDNA/RNA binding				
RNF113A	No	ssDNA/RNA binding				
RNF113B	No	ssDNA/RNA binding				
TOE1	No	ssDNA/RNA binding				
TRMT1	No	ssDNA/RNA binding				
UNK	No	ssDNA/RNA binding				
UNKL	No	ssDNA/RNA binding				
ZC3H10	No	ssDNA/RNA binding				
ZC3H11A	No	ssDNA/RNA binding				
ZC3H12A	No	ssDNA/RNA binding				
ZC3H13	No	ssDNA/RNA binding				
ZC3H14	No	ssDNA/RNA binding				
ZC3H15	No	ssDNA/RNA binding				
ZC3H18	No	ssDNA/RNA binding				
ZC3H3	No	ssDNA/RNA binding				
ZC3H4	No	ssDNA/RNA binding				
ZC3H6	No	ssDNA/RNA binding				
ZC3H7A	No	ssDNA/RNA binding				
ZC3H7B	No	ssDNA/RNA binding				
ZC3H8	Yes	Likely to be sequence specific TF				
ZC3HAV1	No	ssDNA/RNA binding				
ZFP36	No	ssDNA/RNA binding				
ZFP36L1	No	ssDNA/RNA binding				
ZFP36L2	No	ssDNA/RNA binding				
ZGPAT	Yes	Likely to be sequence specific TF				
ZMAT5	No	ssDNA/RNA binding				
ZRSR1	No	ssDNA/RNA binding				
ZRSR2	No	ssDNA/RNA binding				
CENPB	Yes	Known motif				
CENPBD1	Yes	Known motif				
JRK	Yes	Likely to be sequence specific TF				
JRKL	Yes	Inferred motif				
TIGD1	Yes	Known motif				
TIGD2	Yes	Inferred motif				
TIGD3	Yes	Likely to be sequence specific TF				
TIGD4	Yes	Likely to be sequence specific TF				
TIGD5	Yes	Likely to be sequence specific TF				
TIGD6	Yes	Inferred motif				
TIGD7	Yes	Likely to be sequence specific TF				
CAMTA1	Yes	Likely to be sequence specific TF				
CAMTA2	Yes	Likely to be sequence specific TF				
CARHSP1	No	ssDNA/RNA binding				
CSDC2	No	ssDNA/RNA binding				
CSDE1	No	ssDNA/RNA binding				
LIN28A	Yes	Inferred motif				
LIN28B	Yes	Known motif				
YBX1	Yes	Known motif				
YBX2	Yes	Inferred motif				
YBX3	Yes	Known motif				
RBPJ	Yes	Known motif				
RBPJL	Yes	Inferred motif				
CUX1	Yes	Known motif				
CUX2	Yes	Known motif				
ONECUT1	Yes	Known motif				
ONECUT2	Yes	Known motif				
ONECUT3	Yes	Known motif				
SATB1	Yes	Known motif				
SATB2	Yes	Inferred motif				
CXXC1	Yes	Known motif				
CXXC4	Yes	Likely to be sequence specific TF				
CXXC5	Yes	Known motif				
DNMT1	Yes	Known motif				
FBXL19	Yes	Likely to be sequence specific TF				
KDM2A	Yes	Likely to be sequence specific TF				
KDM2B	Yes	Known motif				
TET1	Yes	Known motif				
TET3	Yes	Likely to be sequence specific TF				
KMT2A	Yes	Known motif				
KMT2B	Yes	Likely to be sequence specific TF				
DMRT1	Yes	Known motif				
DMRT2	Yes	Known motif				
DMRT3	Yes	Known motif				
DMRTA1	Yes	Known motif				
DMRTA2	Yes	Known motif				
DMRTB1	Yes	Likely to be sequence specific TF				
DMRTC2	Yes	Known motif				
E2F1	Yes	Known motif				
E2F2	Yes	Known motif				
E2F3	Yes	Known motif				
E2F4	Yes	Known motif				
E2F5	Yes	Known motif				
E2F6	Yes	Known motif				
E2F7	Yes	Known motif				
E2F8	Yes	Known motif				
TFDP1	Yes	Known motif				
TFDP2	Yes	Inferred motif				
TFDP3	Yes	Inferred motif				
EBF1	Yes	Known motif				
EBF2	Yes	Known motif				
EBF3	Yes	Known motif				
EBF4	Yes	Known motif				
EHF	Yes	Known motif				
ELF1	Yes	Known motif				
ELF2	Yes	Known motif				
ELF4	Yes	Known motif				
ELF5	Yes	Known motif				
ELK1	Yes	Known motif				
ELK3	Yes	Known motif				
ELK4	Yes	Known motif				
ERF	Yes	Known motif				
ERG	Yes	Known motif				
ETS1	Yes	Known motif				
ETS2	Yes	Known motif				
ETV1	Yes	Known motif				
ETV2	Yes	Known motif				
ETV3	Yes	Known motif				
ETV3L	Yes	Known motif				
ETV4	Yes	Known motif				
ETV5	Yes	Known motif				
ETV6	Yes	Known motif				
ETV7	Yes	Known motif				
FEV	Yes	Known motif				
FLI1	Yes	Known motif				
GABPA	Yes	Known motif				
SPDEF	Yes	Known motif				
SPI1	Yes	Known motif				
SPIB	Yes	Known motif				
SPIC	Yes	Known motif				
ELF3	Yes	Known motif				
FLYWCH1	Yes	Likely to be sequence specific TF				
FOXA1	Yes	Known motif				
FOXA2	Yes	Known motif				
FOXA3	Yes	Known motif				
FOXB1	Yes	Known motif				
FOXB2	Yes	Inferred motif				
FOXC1	Yes	Known motif				
FOXC2	Yes	Known motif				
FOXD1	Yes	Known motif				
FOXD2	Yes	Known motif				
FOXD3	Yes	Known motif				
FOXD4	Yes	Inferred motif				
FOXD4L1	Yes	Inferred motif				
FOXD4L2	No	Unlikely to be sequence specific TF				
FOXD4L3	Yes	Inferred motif				
FOXD4L4	Yes	Known motif				
FOXD4L5	Yes	Inferred motif				
FOXD4L6	Yes	Inferred motif				
FOXE1	Yes	Known motif				
FOXE3	Yes	Inferred motif				
FOXF1	Yes	Known motif				
FOXF2	Yes	Known motif				
FOXG1	Yes	Known motif				
FOXH1	Yes	Known motif				
FOXI1	Yes	Known motif				
FOXI2	Yes	Inferred motif				
FOXI3	Yes	Inferred motif				
FOXJ1	Yes	Known motif				
FOXJ2	Yes	Known motif				
FOXJ3	Yes	Known motif				
FOXK1	Yes	Known motif				
FOXK2	Yes	Inferred motif				
FOXL1	Yes	Known motif				
FOXL2	Yes	Known motif				
FOXM1	Yes	Known motif				
FOXN1	Yes	Known motif				
FOXN2	Yes	Known motif				
FOXN3	Yes	Known motif				
FOXN4	Yes	Known motif				
FOXO1	Yes	Known motif				
FOXO3	Yes	Known motif				
FOXO4	Yes	Known motif				
FOXO6	Yes	Known motif				
FOXP1	Yes	Known motif				
FOXP2	Yes	Known motif				
FOXP3	Yes	Known motif				
FOXP4	Yes	Inferred motif				
FOXQ1	Yes	Known motif				
FOXR1	Yes	Known motif				
FOXR2	Yes	Known motif				
FOXS1	Yes	Inferred motif				
ZFYVE26	No	Unlikely to be sequence specific TF				
GATA1	Yes	Known motif				
GATA2	Yes	Known motif				
GATA3	Yes	Known motif				
GATA4	Yes	Known motif				
GATA5	Yes	Known motif				
GATA6	Yes	Known motif				
GATAD1	No	Unlikely to be sequence specific TF				
GATAD2A	Yes	Likely to be sequence specific TF				
GATAD2B	Yes	Likely to be sequence specific TF				
TRPS1	Yes	Known motif				
ZGLP1	Yes	Likely to be sequence specific TF				
GCM1	Yes	Known motif				
GCM2	Yes	Known motif				
GRHL1	Yes	Known motif				
GRHL2	Yes	Known motif				
GRHL3	Yes	Likely to be sequence specific TF				
TFCP2	Yes	Known motif				
TFCP2L1	Yes	Known motif				
UBP1	Yes	Known motif				
GTF2I	Yes	Known motif				
GTF2IRD1	Yes	Known motif				
GTF2IRD2	Yes	Likely to be sequence specific TF				
GTF2IRD2B	Yes	Likely to be sequence specific TF				
AC105001.2	No	Unlikely to be sequence specific TF				
BBX	Yes	Known motif				
CCDC124	No	Unlikely to be sequence specific TF				
CHD3	No	Unlikely to be sequence specific TF				
CHD4	No	Unlikely to be sequence specific TF				
CIC	Yes	Known motif				
HBP1	Yes	Known motif				
HMG20A	Yes	Likely to be sequence specific TF				
HMG20B	Yes	Inferred motif				
HMGB1	No	Unlikely to be sequence specific TF				
HMGB2	No	Unlikely to be sequence specific TF				
HMGB3	No	Unlikely to be sequence specific TF				
HMGB4	No	Unlikely to be sequence specific TF				
HMGN1	No	Unlikely to be sequence specific TF				
HMGN3	Yes	Likely to be sequence specific TF				
HMGXB3	No	Unlikely to be sequence specific TF				
HMGXB4	No	Unlikely to be sequence specific TF				
KMT2C	No	Unlikely to be sequence specific TF				
KMT2D	No	Unlikely to be sequence specific TF				
LEF1	Yes	Known motif				
MAEL	No	ssDNA/RNA binding				
NSD2	No	Unlikely to be sequence specific TF				
PBRM1	No	Unlikely to be sequence specific TF				
PMS1	No	Unlikely to be sequence specific TF				
SMARCE1	No	Unlikely to be sequence specific TF				
SOX1	Yes	Known motif				
SOX10	Yes	Known motif				
SOX11	Yes	Known motif				
SOX12	Yes	Known motif				
SOX13	Yes	Known motif				
SOX14	Yes	Known motif				
SOX15	Yes	Known motif				
SOX17	Yes	Known motif				
SOX18	Yes	Known motif				
SOX2	Yes	Known motif				
SOX21	Yes	Known motif				
SOX3	Yes	Known motif				
SOX30	Yes	Known motif				
SOX4	Yes	Known motif				
SOX5	Yes	Known motif				
SOX6	Yes	Known motif				
SOX7	Yes	Known motif				
SOX8	Yes	Known motif				
SOX9	Yes	Known motif				
SRY	Yes	Known motif				
SSRP1	No	Unlikely to be sequence specific TF				
TCF7	Yes	Known motif				
TCF7L1	Yes	Known motif				
TCF7L2	Yes	Known motif				
TFAM	No	Unlikely to be sequence specific TF				
TOX	No	Unlikely to be sequence specific TF				
TOX2	No	Unlikely to be sequence specific TF				
TOX3	No	Unlikely to be sequence specific TF				
TOX4	No	Unlikely to be sequence specific TF				
UBTF	No	Unlikely to be sequence specific TF				
UBTFL1	No	Unlikely to be sequence specific TF				
WDHD1	No	Unlikely to be sequence specific TF				
BHMG1	No	Unlikely to be sequence specific TF				
ADNP	Yes	Likely to be sequence specific TF				
ADNP2	Yes	Likely to be sequence specific TF				
ALX1	Yes	Known motif				
ALX3	Yes	Known motif				
ALX4	Yes	Known motif				
ANHX	Yes	Known motif				
ARGFX	Yes	Known motif				
ARX	Yes	Known motif				
BARHL1	Yes	Known motif				
BARHL2	Yes	Known motif				
BARX1	Yes	Known motif				
BARX2	Yes	Known motif				
BSX	Yes	Known motif				
CDX1	Yes	Known motif				
CDX2	Yes	Known motif				
CDX4	Yes	Known motif				
CERS2	No	Unlikely to be sequence specific TF				
CERS3	No	Unlikely to be sequence specific TF				
CERS4	No	Unlikely to be sequence specific TF				
CERS5	No	Unlikely to be sequence specific TF				
CERS6	No	Unlikely to be sequence specific TF				
CRX	Yes	Known motif				
DBX1	Yes	Inferred motif				
DBX2	Yes	Inferred motif				
DLX1	Yes	Known motif				
DLX2	Yes	Known motif				
DLX3	Yes	Known motif				
DLX4	Yes	Known motif				
DLX5	Yes	Known motif				
DLX6	Yes	Known motif				
DMBX1	Yes	Known motif				
DPRX	Yes	Known motif				
DRGX	Yes	Known motif				
DUX1	Yes	Known motif				
DUX3	Yes	Known motif				
DUX4	Yes	Known motif				
DUXA	Yes	Known motif				
EMX1	Yes	Known motif				
EMX2	Yes	Known motif				
EN1	Yes	Known motif				
EN2	Yes	Known motif				
ESX1	Yes	Known motif				
EVX1	Yes	Known motif				
EVX2	Yes	Known motif				
GBX1	Yes	Known motif				
GBX2	Yes	Known motif				
GSC	Yes	Known motif				
GSC2	Yes	Known motif				
GSX1	Yes	Known motif				
GSX2	Yes	Known motif				
HDX	Yes	Known motif				
HESX1	Yes	Known motif				
HHEX	Yes	Inferred motif				
HLX	Yes	Known motif				
HMBOX1	Yes	Known motif				
HMX1	Yes	Known motif				
HMX2	Yes	Known motif				
HMX3	Yes	Known motif				
HNF1A	Yes	Known motif				
HNF1B	Yes	Known motif				
HOMEZ	Yes	Known motif				
HOPX	No	Unlikely to be sequence specific TF				
HOXA1	Yes	Known motif				
HOXA10	Yes	Known motif				
HOXA11	Yes	Known motif				
HOXA13	Yes	Known motif				
HOXA2	Yes	Known motif				
HOXA3	Yes	Known motif				
HOXA4	Yes	Known motif				
HOXA5	Yes	Known motif				
HOXA6	Yes	Known motif				
HOXA7	Yes	Known motif				
HOXA9	Yes	Known motif				
HOXB1	Yes	Known motif				
HOXB13	Yes	Known motif				
HOXB2	Yes	Known motif				
HOXB3	Yes	Known motif				
HOXB4	Yes	Known motif				
HOXB5	Yes	Known motif				
HOXB6	Yes	Known motif				
HOXB7	Yes	Known motif				
HOXB8	Yes	Known motif				
HOXB9	Yes	Known motif				
HOXC10	Yes	Known motif				
HOXC11	Yes	Known motif				
HOXC12	Yes	Known motif				
HOXC13	Yes	Known motif				
HOXC4	Yes	Known motif				
HOXC5	Yes	Known motif				
HOXC6	Yes	Known motif				
HOXC8	Yes	Known motif				
HOXC9	Yes	Known motif				
HOXD1	Yes	Known motif				
HOXD10	Yes	Known motif				
HOXD11	Yes	Known motif				
HOXD12	Yes	Known motif				
HOXD13	Yes	Known motif				
HOXD3	Yes	Known motif				
HOXD4	Yes	Known motif				
HOXD8	Yes	Known motif				
HOXD9	Yes	Known motif				
IRX1	Yes	Known motif				
IRX2	Yes	Known motif				
IRX3	Yes	Known motif				
IRX4	Yes	Known motif				
IRX5	Yes	Known motif				
IRX6	Yes	Inferred motif				
ISL1	Yes	Known motif				
ISL2	Yes	Known motif				
ISX	Yes	Known motif				
LBX1	Yes	Known motif				
LBX2	Yes	Known motif				
LEUTX	Yes	Likely to be sequence specific TF				
LHX1	Yes	Known motif				
LHX2	Yes	Known motif				
LHX3	Yes	Known motif				
LHX4	Yes	Known motif				
LHX5	Yes	Known motif				
LHX6	Yes	Known motif				
LHX8	Yes	Known motif				
LHX9	Yes	Known motif				
LMX1A	Yes	Known motif				
LMX1B	Yes	Known motif				
MEIS1	Yes	Known motif				
MEIS2	Yes	Known motif				
MEIS3	Yes	Known motif				
MEOX1	Yes	Known motif				
MEOX2	Yes	Known motif				
MIXL1	Yes	Known motif				
MKX	Yes	Likely to be sequence specific TF				
MNX1	Yes	Known motif				
MSX1	Yes	Known motif				
MSX2	Yes	Known motif				
NANOG	Yes	Known motif				
NANOGNB	Yes	Likely to be sequence specific TF				
NANOGP8	Yes	Known motif				
NKX1-1	Yes	Known motif				
NKX1-2	Yes	Known motif				
NKX2-1	Yes	Known motif				
NKX2-2	Yes	Known motif				
NKX2-3	Yes	Known motif				
NKX2-4	Yes	Known motif				
NKX2-5	Yes	Known motif				
NKX2-6	Yes	Inferred motif				
NKX2-8	Yes	Known motif				
NKX3-1	Yes	Known motif				
NKX3-2	Yes	Known motif				
NKX6-1	Yes	Known motif				
NKX6-2	Yes	Known motif				
NKX6-3	Yes	Known motif				
NOBOX	Yes	Known motif				
NOTO	Yes	Known motif				
OTP	Yes	Known motif				
OTX1	Yes	Known motif				
OTX2	Yes	Known motif				
PBX1	Yes	Known motif				
PBX2	Yes	Known motif				
PBX3	Yes	Known motif				
PBX4	Yes	Known motif				
PDX1	Yes	Known motif				
PHOX2A	Yes	Known motif				
PHOX2B	Yes	Known motif				
PITX1	Yes	Known motif				
PITX2	Yes	Known motif				
PITX3	Yes	Known motif				
PKNOX1	Yes	Known motif				
PKNOX2	Yes	Known motif				
PROP1	Yes	Known motif				
PRRX1	Yes	Known motif				
PRRX2	Yes	Known motif				
RAX	Yes	Known motif				
RAX2	Yes	Known motif				
RHOXF1	Yes	Known motif				
RHOXF2	Yes	Known motif				
RHOXF2B	Yes	Inferred motif				
SEBOX	Yes	Inferred motif				
SHOX	Yes	Known motif				
SHOX2	Yes	Known motif				
SIX1	Yes	Known motif				
SIX2	Yes	Known motif				
SIX3	Yes	Known motif				
SIX4	Yes	Known motif				
SIX5	Yes	Known motif				
SIX6	Yes	Known motif				
TGIF1	Yes	Known motif				
TGIF2	Yes	Known motif				
TGIF2LX	Yes	Known motif				
TGIF2LY	Yes	Known motif				
TLX1	Yes	Known motif				
TLX2	Yes	Known motif				
TLX3	Yes	Known motif				
TPRX1	Yes	Likely to be sequence specific TF				
UNCX	Yes	Known motif				
VAX1	Yes	Known motif				
VAX2	Yes	Known motif				
VENTX	Yes	Known motif				
VSX1	Yes	Known motif				
VSX2	Yes	Known motif				
ZFHX2	Yes	Known motif				
ZHX1	Yes	Known motif				
ZHX2	Yes	Likely to be sequence specific TF				
ZHX3	Yes	Likely to be sequence specific TF				
PAX2	Yes	Known motif				
PAX3	Yes	Known motif				
PAX4	Yes	Known motif				
PAX6	Yes	Known motif				
PAX7	Yes	Known motif				
POU1F1	Yes	Known motif				
POU2F1	Yes	Known motif				
POU2F2	Yes	Known motif				
POU2F3	Yes	Known motif				
POU3F1	Yes	Known motif				
POU3F2	Yes	Known motif				
POU3F3	Yes	Known motif				
POU3F4	Yes	Known motif				
POU4F1	Yes	Known motif				
POU4F2	Yes	Known motif				
POU4F3	Yes	Known motif				
POU5F1	Yes	Known motif				
POU5F1B	Yes	Known motif				
POU5F2	Yes	Likely to be sequence specific TF				
POU6F1	Yes	Known motif				
POU6F2	Yes	Known motif				
HSF1	Yes	Known motif				
HSF2	Yes	Known motif				
HSF4	Yes	Known motif				
HSF5	Yes	Known motif				
HSFX1	Yes	Likely to be sequence specific TF				
HSFX2	Yes	Likely to be sequence specific TF				
HSFY1	Yes	Known motif				
HSFY2	Yes	Known motif				
IRF1	Yes	Known motif				
IRF2	Yes	Known motif				
IRF3	Yes	Known motif				
IRF4	Yes	Known motif				
IRF5	Yes	Known motif				
IRF6	Yes	Known motif				
IRF7	Yes	Known motif				
IRF8	Yes	Known motif				
IRF9	Yes	Known motif				
LYAR	No	Unlikely to be sequence specific TF				
MSANTD1	Yes	Likely to be sequence specific TF				
MSANTD3	Yes	Known motif				
NAIF1	Yes	Inferred motif				
BORCS8-MEF2B	Yes	Known motif				
MEF2A	Yes	Known motif				
MEF2B	Yes	Known motif				
MEF2C	Yes	Known motif				
MEF2D	Yes	Known motif				
